delta,theta,alpha,beta,gamma
0.002200546281108517,0.0011949187739142735,0.001203661626568265,0.000827955679623245,0.0010308635044554196
0.008579732216508533,0.004661109865706656,0.0039012342070778375,0.0073657404488382825,0.017306348247670696
0.003996992020090903,0.001255272763975278,0.0012100362810246162,0.0019611645416253314,0.0077414896182520405
0.001623060536022529,0.0018131921550824605,0.0011213078021476222,0.004910270597883299,0.0192186299549873
0.0029788580113950026,0.0013690380497428016,0.001048645778197393,0.001874284777590464,0.010896286523687354
0.001870374146074398,0.0015959172749921125,0.001123021197063589,0.0008295799724617366,0.0002639620553921493
0.0019833559275059475,0.0012864782517421486,0.0008468972200566551,0.0007064008951058802,0.00017882365363646813
0.0029418325337297207,0.00044825283193442684,0.0006158397028605521,0.0006760022147515199,0.00012721327474404483
0.003244318241672292,0.0006490999805439542,0.0008994278442815465,0.00044637536781769004,0.00014013286577593953
0.0023266205219916406,0.0005930492256493038,0.0006954839900280311,0.0007691933943953451,0.00019296534202753565
0.0028933972582255983,0.000728821548149624,0.0006226689879768758,0.00089244915683869,0.0001880820118023305
0.0031658438053648943,0.0007764207569055214,0.0006072091586955587,0.0005691265611314771,0.00016014399856431017
0.003381630197706853,0.0007075572467791793,0.0004986497956261985,0.0007156964341251407,0.000239607992832305
0.006079328333840349,0.002035499157326874,0.0018599923893754685,0.004036804125030132,0.017292019264651785
0.0040040750901569845,0.0020818221141186404,0.001970676788031445,0.002519568136146222,0.012924203738284096
0.002617995545316246,0.002178398382196589,0.0007379769241519064,0.0007462089707803137,0.0004134588065539531
0.002754540164685238,0.0005610697682929321,0.0007792664788621354,0.0006293760616153611,0.00023449147539488405
0.0038751121767951484,0.0006443630108738804,0.0006131393667466499,0.000933022575685375,0.0003072725666018514
0.002682282210774385,0.0008720827102726841,0.0011427206357703357,0.0014138271099924085,0.00039844590731123123
0.0029424880827742697,0.0010778384593723603,0.0014295943592847447,0.00591403567247802,0.015459628503253626
0.0035006939734626794,0.0009301279035449091,0.0007582739581832179,0.003303652475608068,0.012076223987462236
0.004071599021508932,0.0005966652433594521,0.0005686580962189765,0.00040198796839515435,0.0002476922678663617
0.003212582276788663,0.0006784629284714314,0.00045602658365188556,0.00044910501154162306,0.00014608647292091803
0.002087827489820793,0.000849114648135765,0.000417787573848034,0.0006385887611274651,0.00019594311265102695
0.0017031318762254686,0.0004046924567387995,0.0006616236754333469,0.0007164413632737232,0.00018073798725935623
0.003742460943724573,0.0007142210807509516,0.0007641240619948564,0.0006303655694983975,0.00020482126941507206
0.001644773707302326,0.0007062494808128506,0.000514556662478591,0.0005132967723175338,0.00019502437763213002
0.001949743416261523,0.0007042612000655908,0.0006488546411576048,0.0006306384243992066,0.00018304247122260777
0.001610497294149402,0.00034382562964993557,0.0007005315489301075,0.0006697193762329682,0.0001887606936838619
0.002285519484001426,0.0006440074920922711,0.00046962867725916854,0.00047357061463014217,0.00020054570108418132
0.0027668825820863587,0.0006353917010091132,0.000499311711753018,0.0007835664372663042,0.0003083983276366104
0.0021700456776443033,0.0007725934353900046,0.0015535857154643459,0.00545055692020109,0.015450539414560701
0.0028515465936553267,0.001562289914477812,0.0011755551322558313,0.0043646092285276085,0.01777129999466884
0.0029646408605709744,0.00103228180031746,0.0004375852755487015,0.0007201747818213089,0.0004952040664503495
0.0021689302487734393,0.0006913658342214523,0.00046032279087670266,0.000661900627882841,0.00022177859295107716
0.0024156306776725624,0.0012381568593698338,0.000492525111040556,0.0008447035097485903,0.00018175575746403407
0.0028860887053925536,0.0012319456782262754,0.00037726673271433004,0.0007277060573670481,0.0001838557662146155
0.0013758534748722399,0.0005268660019470126,0.0006749048760990439,0.0005885781340031093,0.00017818021670597934
0.0012892521857928458,0.000516964803764899,0.0005191546386073632,0.0005076368336455431,0.00014959571643779394
0.0020615505515615305,0.0007258119556269037,0.0007158895597115329,0.0006185658355432231,0.00017071574324374183
0.002394801293634548,0.0005501899584457836,0.0008114800520352212,0.0008425901823845752,0.00019166113267033423
0.0016231196575220515,0.0005220833193421654,0.0007371845752038778,0.0005844510018400406,0.00019710644703415067
0.0023360532306977155,0.0005032664881759374,0.00048464303383721964,0.0005681728839479584,0.00020956291519320962
0.0017512695090890545,0.000563604887401092,0.0005702590500986118,0.0007022975917137994,0.0001679352479436334
0.0025640862448210035,0.0007287576802786698,0.000620680160007295,0.0007994499348971956,0.0002054139360233131
0.0021795663316814887,0.0007676477735422923,0.0005321280087791085,0.0006955289528635724,0.00017177028667362455
0.0028415590195999003,0.0005767000282949463,0.0005111842150551277,0.0006674754075573631,0.00020602832422878713
0.0020257363474892836,0.0007763734586924744,0.0005507251575567296,0.0008502568598397984,0.00021741926959901266
0.0022514863909197345,0.0008321582090704832,0.0007576680467440281,0.0005013330005515089,0.00018161052605370737
0.0030644580617436475,0.000664445098091107,0.0004494927523550443,0.0008691661314885364,0.00017031458771491495
0.004064274379256027,0.000479845381741794,0.0003994455762940383,0.0006007861093656269,0.0001978809533004831
0.003068536252408366,0.0005227281933114987,0.0005135565172443851,0.0005221674025403507,0.00018311950131829404
0.0033506757783081037,0.0008875421142317318,0.0006015068295130761,0.0005346373563457059,0.0002703371314881295
0.0009947080351162979,0.0008250660844396755,0.00041926946057931443,0.0006656246486300837,0.00024098739729066238
0.0028213703335126946,0.0006811026669769604,0.00039314779426761505,0.0004988707242676634,0.00019344498287186834
0.0035620753301806142,0.00044444371268581725,0.0004644549591955013,0.0004977299808861285,0.00015471508573358853
0.0015455843813255707,0.0006775685893431437,0.00031490297588069335,0.0008364069070141138,0.00020374271132490374
0.0029200168797898396,0.0008159708662832473,0.0004236057297008223,0.0004858034166892848,0.00020223117364653336
0.002840926504077624,0.0003873879200368085,0.0005380424583193859,0.0005964605429409613,0.000248246835615747
0.0027940176975049472,0.0004462293022246851,0.0005181954021150589,0.0005286245178983195,0.00016633457694194295
0.0018494763559196378,0.0006505154530007723,0.0007475808388941153,0.0007539875045935066,0.00018548065471165348
0.0013908863603197701,0.0007835996758620262,0.000559291113270846,0.0006034786904603773,0.00016407198421941466
0.0015835878406423706,0.0006913938791881098,0.000510470074774614,0.0005881195274857243,0.00015006672362494195
0.0018324068786369557,0.0004644133610132364,0.0005884659181908717,0.000788265653337387,0.0001892951513847495
0.0029863919975855776,0.00036390631694247644,0.001053011639826782,0.0006527404860494241,0.00018081050543506123
0.003593264865319738,0.00035689870165834695,0.0011867555592200364,0.0007274174334395625,0.00015061901190547086
0.0026987196385036025,0.0006428709813284187,0.0009612824811709785,0.000761652386768205,0.00016378548869149364
0.0026022431409079183,0.0003307490545023541,0.0005657402711703539,0.0008319700995195475,0.00017946599463424347
0.0025524920455077043,0.000487772938527017,0.000405411528168213,0.0007469065541903423,0.000188208156968924
0.002800964483386972,0.0006352548221913971,0.0007376937192782224,0.002521341123037785,0.00600813368346057
0.0016392179483360673,0.0013868656168895428,0.001207188376483688,0.005247755674162498,0.018678500607572653
0.0019836738355505806,0.0005455240814606874,0.0005159944776892567,0.0006896269374631538,0.0011727054161642012
0.002809259921083446,0.0007442191852360941,0.0012016063375955253,0.0009696821937941972,0.0006069960882795894
0.0023876940630122873,0.0012009118372436252,0.001155210496825394,0.0022930462348157315,0.0053299549208011285
0.002497920043438659,0.0009711837349595364,0.001469803802846382,0.004950409574862352,0.018806765852529567
0.0032874481012615166,0.0012431801374031748,0.0011730338893972843,0.0009570610453831808,0.0012643867335570057
0.0013313132026355576,0.0007848630397995253,0.0007952031166530044,0.0009320466656967439,0.00014763425563570578
0.002484632911338035,0.0013511570830244454,0.0010560521837658288,0.0009285883744107191,0.00019268425276952418
0.0029162229807763802,0.0015128473792409046,0.0010313802003592007,0.0008660114857642218,0.00017404157239189825
0.001924806176431966,0.0012061393916655422,0.0007731028738863723,0.0009178285641273603,0.00041270819213975985
0.002615639755230728,0.001110090923695101,0.0009090673039245185,0.001105596848179782,0.0002987621208395085
0.0024630450625751864,0.0017140989454793084,0.0009536083502346686,0.0008285547398457924,0.00014342377333347085
0.0028367220912837356,0.0014641314153721115,0.001042010362704841,0.0010110225981769523,0.0001552175956518644
0.0033700265811313643,0.0012239625873867986,0.0009361741844701068,0.001057348334812089,0.00016301813719197741
0.0031450379093858655,0.0009937478739226982,0.0010720220829740757,0.0009902368497427996,0.00012613417589135562
0.002662430037599819,0.0013361592880573785,0.0007634885129718437,0.001190131268969087,0.00014510635990420872
0.003218770624765558,0.0012133054485013069,0.0006750746465215981,0.0009942227410062877,0.00020462560179800712
0.0028190753349499084,0.0015190823917818875,0.0007613127173679498,0.000902271539782241,0.0002413765305449776
0.002599355156974999,0.001512495192569917,0.0006304238254708633,0.0011253162425800248,0.00021768220205378123
0.00236499608874518,0.0013750716952927989,0.0005987199975322667,0.0011081991426433106,0.0001610981909020894
0.002458544439441603,0.0010664719738703004,0.0005799626354984429,0.0010426717115445325,0.0002409373569832397
0.0024845654954798613,0.001159101837356322,0.000732975387781122,0.0011537934654435172,0.0001779032918788076
0.002851265528756664,0.0016104563490333445,0.0006062480048352406,0.0008805127812112061,0.00016890356728452738
0.0028121968864671673,0.0017063077024916005,0.000919176317747145,0.0008556589164126767,0.00020123168066544942
0.0030534944778026897,0.0018508824586096044,0.001112372011995177,0.0008714845106252898,0.00019736558048060165
0.0026690530368560957,0.0011630394353460826,0.0007174676261935836,0.0007644093627673313,0.0002439377882983758
0.003634204810252276,0.001535035927695372,0.0007704795499446696,0.00093436883593125,0.00022123710389119263
0.0033154678448047625,0.001941878198799314,0.0006231248609295583,0.0008338706523629554,0.0002566841607044764
0.0013460406559392423,0.0012380155271420115,0.0008925072962222916,0.0009734967482881703,0.00015662126229231736
0.002562752211372512,0.0017108438954505033,0.000812535252338705,0.0011224363039679375,0.00022301253554026093
0.0031022966814823853,0.0022777450212806073,0.0005800260551852435,0.0009267811031213914,0.0002134042633767943
0.003350344206948242,0.0015970793650767355,0.00037438296050256695,0.0008514696021268427,0.00017389380204989544
0.0032560398676841663,0.003216203248155631,0.0024918535030139907,0.002140814291062826,0.002692943847158211
0.0068056864279530584,0.0006045287292503469,0.0006449489793390812,0.0007154536218716483,0.00045696287439660454
0.01768670277210102,0.007175578272530398,0.005088497692208623,0.01251343656288275,0.01633046550734664
0.00695764141418291,0.0012143662018345301,0.0011670420697195837,0.0011035662070701532,0.0031035838143786184
0.0034741817645185225,0.0016367179268877228,0.0010244165167697,0.000766845322146054,0.0002369369473069059
0.0024601779685365917,0.0011078462292775288,0.0008201512854869356,0.0006582806596906344,0.00016191509954977733
0.002161709791413613,0.0009182156092034781,0.0007394919319805078,0.0007049720425334149,0.00020595601696219858
0.0035583474111184955,0.0009772222657422535,0.0007956823721984605,0.000860697527195015,0.0007667014609720449
0.0031270495476613275,0.0008259311635553464,0.000800448147571722,0.0007183193887129646,0.0002746710637242368
0.00442527757377844,0.0018884735749564697,0.001775517889838186,0.0007821306686703017,0.0007133401882275371
0.006997274597910653,0.0038824433470725636,0.0026122546180321416,0.00831609998167636,0.02759187805776016
0.004415836766440772,0.0006435432938500918,0.0005644559914469488,0.0011535461465870419,0.008319709518385147
0.002715450653548589,0.00155230547349299,0.0006471273534151929,0.0007912190456881781,0.0004275584564721214
0.0028454761383697835,0.0019225116380261165,0.0007064505694905104,0.0006371985820048324,0.0003746490738139295
0.002280252060559592,0.0006740636948793987,0.0011156725730206484,0.0008020277946849843,0.0003464561245031587
0.002385099163782567,0.0005509531317377162,0.0012519676628664211,0.001005988949389462,0.00023765995029278742
0.0020162070228389923,0.0006404611169782115,0.001214533707119834,0.0008234366162524067,0.0003693679991672711
0.002826840603287755,0.001111285940846706,0.001557007893619811,0.002071711815443315,0.0006571128583784559
0.0012032445800296678,0.0012818773179461454,0.0011182207112127762,0.0061409463489882484,0.02173130730777541
0.003993895145124267,0.0011132206256005877,0.0006095335423869509,0.0015863381074763703,0.009526198078343812
0.003395836105386228,0.0007074466570703103,0.0006180147098043406,0.000766058917490572,0.0003215051992655364
0.0019478539007807194,0.000818808528948176,0.0007760884647639555,0.0007534068075422387,0.00022347662192346437
0.0010921565820809262,0.0006393838620076384,0.0007444898306598498,0.0011919292462805704,0.0002742286661842051
0.0036239353318356154,0.0005454907833991362,0.0007844422226197026,0.0009981631418925878,0.000204569608889282
0.002133279761759235,0.000571448141892276,0.0009254393464925514,0.0017300850745787268,0.00039796103686866834
0.00331116205589598,0.0009504175075816235,0.0015738486085307662,0.0021132426354703443,0.00040794021793933593
0.0019518896035349655,0.0012718587852220127,0.0010370107097880455,0.0014011599991855077,0.00023843765746165403
0.00142090926550445,0.001644422925860944,0.000969796051887547,0.0014170327534984526,0.0003086003454314145
0.002636787159577232,0.0008895452818397448,0.0006519489167132552,0.0008660171057734432,0.0003962270365708046
0.0030511570848185017,0.0007163191605853176,0.0006748569707323308,0.0009769436350881419,0.00024358551944017934
0.002512476537793183,0.00039030144353531505,0.0006621102617896106,0.0007199673146499511,0.00016974615392980984
0.00203656716847717,0.0007149398201542459,0.00048359115628816997,0.0007398277430161013,0.00026801075989150286
0.0018358021682519802,0.000817393420360692,0.0009367614464092123,0.0007969579430507793,0.00021374652713017654
0.0031106021039588134,0.0012056483308776314,0.0008405091532930307,0.0008650819033627821,0.0001807239869980504
0.008224878020522219,0.00375638237975996,0.004397876872704786,0.012284360141666836,0.01809593008422556
0.007663756475517492,0.001707927180074946,0.002693981028608317,0.005685211358277795,0.01135434294318111
0.0022750843412647627,0.0016540586993894334,0.002522465195117075,0.002301256734385415,0.00042630095768983294
0.0019287231771834242,0.002181960886585635,0.0017548896398540599,0.001269338958441686,0.00030478487637990463
0.002240077126191697,0.001601921647696487,0.0015474085767705923,0.0016593056277164418,0.00032454523100670886
0.002021498764730693,0.00138212306452588,0.0011569860237634155,0.0014585129250883392,0.00034751723956896155
0.0027006556810297917,0.0008812019198108835,0.0011455831795432704,0.001292562837537066,0.0002634051762133455
0.002977076204843352,0.0010164047083423928,0.0009610947482736001,0.0010992045091043933,0.00020271796416948773
0.0018954192612433312,0.0007624039296610405,0.0007636603040310964,0.000821540514479336,0.0002982180044680057
0.00369815182550462,0.0028101869462494214,0.0021161534350988874,0.0012317117394717626,0.00025440727071535433
0.002167758798723088,0.0006789721932532765,0.0005794204582225953,0.0006758687814934544,0.00022554468517515763
0.0021725192773094375,0.001414113333505829,0.0008368619711145766,0.000809193842752245,0.00019098303649386648
0.0029934522586800376,0.0011273604584506375,0.0006422564566939894,0.0007859333360425324,0.0001637054768255193
0.003543649802323878,0.0009944944296542634,0.0004448351030440402,0.0008375832800978473,0.00021598268844059574
0.0036040018254071076,0.003946278181889891,0.0031495226612563774,0.008660185883392804,0.0220935905148443
0.004653011077117121,0.0020936927778224023,0.0023962455962642246,0.005593707218513442,0.020077553653450708
0.004247726726082839,0.001276499462226996,0.0018113694955406217,0.000978227630367535,0.0004195342392073747
0.002474326104536748,0.0015953892422900591,0.0022657790898367633,0.0006414367126492109,0.00013202536051958705
0.001683048815945483,0.001987392284463174,0.0021785874120763397,0.0016363167065147587,0.0002450163882130076
0.0032306225304266686,0.004705884808858961,0.0032248328387426395,0.0017357395001362818,0.00035740206483201117
0.0028603393926216227,0.002495653038789873,0.0013611622822200312,0.0014292062273066606,0.00019741580379450407
0.0035610502153373197,0.0009781464143142637,0.0009624686347398859,0.0010879555598908004,0.00023674417974568938
0.008363851263285073,0.0022039852221209942,0.002181873741758373,0.006613601319508972,0.015720846589367267
0.007469495486512769,0.0016257177459614173,0.0022498239129153646,0.006009538033608344,0.018375748873763625
0.004566193828111265,0.0006855341450517189,0.0014609129765450338,0.001288630060634139,0.0005433217240206736
0.005384094707442588,0.0008366202336600966,0.0009480621158198128,0.0010441461279100154,0.0001968434552637735
0.0036779287581588495,0.0008509200689069867,0.0006529305706850236,0.0011397372164008736,0.00015887368259227233
0.002498479655897918,0.0008569594457027391,0.00047212600048546617,0.0009551145647981691,0.00029599515154121357
0.0028542269224123376,0.0005874233652363053,0.0009869262162971368,0.0008297704651820296,0.00023377819015170365
0.003081364792904396,0.0008846144671169782,0.0009545021840419668,0.0010088788862590008,0.0002338393728731011
0.0010837526044554363,0.00046375440905178683,0.0006779822463189051,0.0006748077409207092,0.0002472711523203666
0.0016666350833308644,0.0015619969587679695,0.0015602309145468607,0.0012334491775319947,0.0003873263707325257
0.0026979165555967586,0.0019990113584697966,0.0019757748619704837,0.0015896370006561102,0.0003531083854046797
0.0038953859635284162,0.0013052392497190084,0.0013893057820940358,0.0011469185102544815,0.0003305007340062956
0.002081258707061473,0.0005390457407253898,0.0008512510900717999,0.0011232016055806873,0.00032860504335862565
0.0017264634401845057,0.0008661675265962718,0.0011623543001972223,0.001037913339650372,0.0003196398997042629
0.003358951331131914,0.0018466732205951965,0.0018558870345202416,0.000956891190368515,0.00029162732665546047
0.0018869927604935612,0.0004708624351952408,0.0009764764257218219,0.000892803468931057,0.0002440816357415413
0.0014355743448147594,0.001142033314376105,0.0009209537404036269,0.0007066421513984593,0.0002660579127176983
0.0037154771528483,0.00106982628308714,0.0007276482850294456,0.001249704850920125,0.00022527632995738176
0.0029526312149540214,0.0007761801437141745,0.000662992094029975,0.0007565535910097962,0.00020316950934352247
0.003383268224229349,0.0008929506177060555,0.0009223020025210036,0.001033532335899543,0.00014936121620082402
0.0026800203149826033,0.0007819796653388933,0.0008551140705304485,0.0011032688990411615,0.00017600659458354997
0.0014913950456700656,0.0004960546797932383,0.0007626761655980395,0.0009300797397473516,0.00027958271727072026
0.0019815924243198647,0.0005870362198904822,0.0009427431957058529,0.001060305718274618,0.0003243119094074613
0.0020990508853702245,0.0008782290755808944,0.0006540504078527248,0.0010045671224893054,0.0002782937673382811
0.0019804594826330953,0.0009855716773359902,0.0007275062672820305,0.0011128700026889029,0.0003297693316430681
0.003077553860978328,0.0006512828766324023,0.0009335927213237801,0.0010413300810768627,0.00023477282132153385
0.0025537526354531765,0.00031043573726083666,0.00048484792156083204,0.0010198773861818057,0.00019419776289051653
0.003083147196995527,0.0009638815828571691,0.0007501693923857902,0.0008474166302497617,0.00019916921934411884
0.001354210290765852,0.0006394289835884322,0.0008561092735724129,0.0006944395355311076,0.0002275521018932128
0.0012624027056679556,0.0012041082657314455,0.0020274861657704093,0.001797108928369808,0.00041932015507998465
0.0025217420897790427,0.001363422308340985,0.0028299756804166477,0.0015772579077026605,0.00028103086351376265
0.002487148671191095,0.0027597305282982426,0.0034249690880006015,0.0018127771349081083,0.0005474935256162184
0.0019534862237513585,0.0021580200866313645,0.0019085446665062903,0.0023526715220549247,0.0006211916173066162
0.0019134359006904226,0.0012650098567405078,0.0006740391315775217,0.001598998487073346,0.0004270159330782799
0.0021561160286118737,0.0009047014835472345,0.0014486546506169173,0.0012559212557704444,0.0002641660063038417
0.0021861208622143045,0.0007403753794847428,0.0009765519585888285,0.0008427398200514971,0.00021292427776878844
0.0024002281359223367,0.0006230631592398407,0.0008184793221125601,0.0010013540472166356,0.00023056737055356257
0.0022136354194616046,0.0013967749228569147,0.0006479636002594505,0.000834570275173732,0.00023083519242366832
0.001384395684536504,0.0005674220028185742,0.0006113985327449652,0.0005623176269254645,0.00017811494545882453
0.0031338692639779563,0.0005987031946071497,0.0005147376579198618,0.0008948283988336019,0.00016622607088994927
0.002391958445872564,0.00048160223069418487,0.0004978700323889825,0.0008251688623737783,0.00019074571355341314
0.002700470993452138,0.0008004133676423678,0.0007609523914625006,0.0009204587335333124,0.0004400440560239647
0.002504861348536283,0.0014730710867375426,0.0017295322538801966,0.0037561251263096627,0.005738444309889017
0.005773822213222475,0.0020149534397903048,0.002876521194586118,0.01015532931507459,0.0226860676271474
0.0032827031822997735,0.0023303092716730313,0.002687940222674401,0.0016982552390529203,0.001796667565500823
0.004006404687091135,0.0023006771690145724,0.0016842186007282002,0.0013440619391875013,0.00019610939186895737
0.001993751660741099,0.0023036886981004498,0.0014157831917000472,0.0009420300563960279,0.0002784013120570078
0.002150185845076545,0.0018991236112331136,0.0008015575736532035,0.0013880304896994999,0.00030910578261858105
0.005579900186509523,0.003282877931261108,0.0011773411850968894,0.0013564801193378473,0.0007946688544090275
0.012171869773887492,0.00602069574589383,0.003174647277248215,0.004139345192348569,0.003294279745626381
0.008512552148403381,0.0022274430768665344,0.001849831992273039,0.0017971824196442903,0.0010062218052357438
0.014676870542497973,0.007048409393361965,0.005636587914188203,0.0056362547544852575,0.003028541870390523
0.009040562392640405,0.0018465578930879894,0.001351360080565335,0.001637547796150041,0.0009724029284045334
0.016125327574306084,0.0065065409687149155,0.005344227757339979,0.006718255177711786,0.005820785907877471
0.004310688478488428,0.0012488727699464701,0.0009411714876321374,0.0025469932049227385,0.0036399282294201723
0.002732249904082011,0.001669658086375406,0.0022311692976882368,0.012460889953031882,0.030947743353939943
0.002606396926339126,0.001897816051805252,0.0012537037785202054,0.0009829113499990375,0.003792039128002697
0.0027789061510868603,0.0008328092713652416,0.001158040364888153,0.0007815196571213401,0.00021081267315718586
0.0030353693014300944,0.0006668257554190507,0.0005311780438785242,0.0012012651083763116,0.00021906866878909886
0.002058347686972161,0.0008434492995100293,0.0004396175886313395,0.0006717051857871734,0.00022758795384565853
0.0017972377563844808,0.001493388966719149,0.0003458308038532783,0.0008600514681944228,0.00022168210130209468
0.002494102842942068,0.0009450789676211844,0.00079343865637013,0.001308624453986065,0.00023727730429391823
0.0024298884470688614,0.0005868185629299462,0.0007307087376558393,0.0010164751261884832,0.00017666867907773585
0.0023029962003964298,0.0010672385568914623,0.0007272256829009843,0.0008780247466320406,0.0002755027409437311
0.002022252806272641,0.001169980463817577,0.0011501388933284316,0.0009172907344908321,0.0002841687729942783
0.0020314025756717185,0.000872419463767812,0.0012388713931998528,0.001149582765212997,0.00023423906364570258
0.0015005723121181234,0.0013121067924148672,0.0007950756219643194,0.0007886287597679878,0.00026436746527239185
0.0022325957580925505,0.0010797952447550042,0.0004362793174925944,0.0006046525175436734,0.00022896004063074755
0.003138587812168132,0.0010967920464063218,0.0009703064507858344,0.0009644715286921111,0.0003816550896708765
0.0023495734445055177,0.0006807589461298121,0.0006693431673434351,0.0005788786787028211,0.0001949319297477406
0.0019871257532109807,0.0007954364821283421,0.0007797851042095306,0.0006341730296277909,0.00028576027376045867
0.0025972217396491373,0.0007143426978932825,0.00068088092364298,0.000828040911210978,0.000269611890528798
0.0016273304550768978,0.0007764324798818568,0.0005843476799152768,0.0008681960908398372,0.00021343678537214108
0.0024758576707705655,0.0009846807381468175,0.0011857382522831304,0.0009716412570357746,0.0011612213693105251
0.0017053517317434839,0.0013565912977015011,0.0006875498647864689,0.0007390815120019221,0.0003763795411073919
0.0029206517743815227,0.0013915211773886085,0.0007523643969112575,0.0008905414483567905,0.00026533719308970035
0.0026879275272330173,0.0018592680726594306,0.0010287095089754025,0.0009248466660229652,0.00039772544686603016
0.0015127143078094017,0.001374630097207809,0.0008064624539061722,0.0038348158266410413,0.022621013811908702
0.002445237256367236,0.00108684609272778,0.0007786362723496004,0.000856852189146447,0.007196718290844053
0.0038850658780790427,0.00102638515473741,0.0009783243226599032,0.000791622296250486,0.00023812370276277953
0.002155161008918575,0.0023364000393589694,0.0009011114618577197,0.0008247199848163358,0.0002302662424277515
0.0017810828282245421,0.0009043647734477674,0.00042929715164705156,0.000628732939600202,0.0001596477885939668
0.002196273919072558,0.0013772699665267302,0.0009133111280590139,0.0010184585568809162,0.00022545900539520337
0.003864485016248522,0.0016203468320053044,0.000946774469462882,0.0008377512421129852,0.00016806964444037286
0.003306080194856682,0.0015069356976709566,0.0007535631078133371,0.0008799647845353955,0.00026824682592566047
0.0027848474846044243,0.0011772785043958876,0.0008703270729764984,0.0008722067058443842,0.0002529327648234956
0.003087359482180485,0.0005723931549415521,0.0006061948578209438,0.0011449310126508323,0.00046074380754106695
0.0042388343319130885,0.001529855498652622,0.0022207519571424664,0.012442807433362856,0.027437421080793983
0.003144814610820855,0.001142196068158899,0.0006505990568599145,0.0028757986775162074,0.011000645325990002
0.0014515815473312725,0.0013547885943834728,0.0006751072218051718,0.0006200424055454436,0.00032213461440515654
0.0013754116822847474,0.0007020622645555538,0.0005659575886985294,0.0005673797991316746,0.00028240787497951255
0.003847421119704877,0.0009338200345868269,0.0008067912540932026,0.0005971484034902008,0.0007414586833690245
0.007533121576140915,0.0007180744209902472,0.0009862522845817403,0.0006799863661737503,0.00036527798566934124
0.012498288361741862,0.0030718010654223298,0.0020346919868596885,0.009829088573576986,0.013786254276392556
0.010208532043315921,0.0019351569417741874,0.0018652827817864839,0.0030830261283207442,0.005817570903724165
0.0023746737438031466,0.0007196869520607454,0.0012145105637234549,0.0006516546542489165,0.00029510221002911736
0.005188499882359763,0.001003810448699464,0.0012863836369143382,0.0008956626629294381,0.000226464228526327
0.0048483603519801285,0.0006465658713131242,0.0041987939634072855,0.005005459729493015,0.019621282048969905
0.004654294592697703,0.0008024838009434852,0.0025012089028579663,0.0017141757994242903,0.011012821101700708
0.0022410615405436167,0.0009467388530067178,0.0009157290313206214,0.0008879421257246623,0.00024990699287764836
0.0034082009062569676,0.0009206789511765801,0.0011444560401886064,0.0007055518795677163,0.00019694229157433426
0.0022541980503883972,0.0016019359246955119,0.0011634152170538685,0.0006216821533150034,0.00018538097995750118
0.001892202605795166,0.0013671182036802164,0.0014793031212026475,0.0009505047722778262,0.0002212514571100005
0.0021388170978669683,0.0012281648724615922,0.0014935665065263265,0.0006505337966181973,0.00023018381875029083
0.0016418900399293394,0.0014147118279706846,0.0012182771969470527,0.0012232129368516264,0.0002879218240678487
0.0023311882646901995,0.0013493933221731197,0.001033844620315994,0.0009344016616594476,0.00026488906981611505
0.003359787182867509,0.0008175090775521337,0.0009348370851733994,0.0009351042908051634,0.00022898510470329236
0.002685546320098195,0.0007469899697914832,0.0010161318211758248,0.0006284201748237012,0.00039720596321947643
0.005314926808981861,0.0024226464425509565,0.0022644036646299434,0.000954200080549497,0.0003591529522043311
0.003776429578743256,0.001035652127882402,0.0007195545051245988,0.0007928975204121105,0.00019291946899879374
0.004043640907109807,0.0017904754704394805,0.0010934004547796042,0.001242226733558649,0.00028222126802761327
0.002223584484161939,0.001588642451505694,0.0027772897324458397,0.0018485466662671005,0.00023842751773502926
0.002695644734399138,0.0014372937174620738,0.0013598504703895694,0.0011458135194415844,0.0002678326730889515
0.002348181733093726,0.0005674677410558253,0.0012963126410709647,0.0007998692626316186,0.00022058165121172224
0.0036907396081670408,0.0008497355237868604,0.0011155370354058128,0.0006403087592774125,0.00019124933645433867
0.0035460214789120024,0.0015073436467649471,0.0019097091979005814,0.0009451812911133489,0.0002087712019183335
0.0035692541319856546,0.0007675595281770224,0.001223552078629905,0.0012308363414801256,0.00019791936631459648
0.0023705127470726784,0.0005976678705851412,0.0006144200147986186,0.0011006205221536724,0.00015740564074405124
0.0015280660221791058,0.0005525967000053921,0.0013409781991363722,0.0010160101754086706,0.00020708899442757674
0.002630463318208568,0.0008266375952950297,0.0015000459645038914,0.0009115093425328895,0.00035058211229325374
0.0035412489473809873,0.0010632362816772383,0.0014827732785973853,0.0008679229347149282,0.0003499613963364835
0.0016646380560569117,0.0009834783168583073,0.0011399776253755098,0.0006036178077289397,0.00022010633008480486
0.0014954765845474958,0.0017947572302555441,0.0025017754766990226,0.0011056309362572866,0.0002089795536081193
0.0024959296219476024,0.0009577468040494557,0.0014032289976417924,0.0008646070173632972,0.00015885527151796345
0.0023739874730125993,0.00028458416460137165,0.0008429499537438521,0.0007531528462634645,0.0002063161040006592
0.002566880997903973,0.0008567381710936652,0.0012293446408966442,0.0006880180557219715,0.00025636131752781294
0.0013085693870995329,0.0007440007204872769,0.0012939950667085276,0.0008986382021993973,0.00019285120978962725
0.0017356865811166858,0.0008662501592240555,0.001094628675872517,0.0006337048050511553,0.0002115098905931136
